scene_id,group,label,experiment_name,iteration,method,psnr,ssim,lpips,gaussian_count,estimated_elapsed_sec
room_0,reference,prior_100k,gaussian_direct_surface_rgb_prior_100k_15000,2000,ours_2000,40.14065933227539,0.9817399978637695,0.07788465172052383,270800,23.57624
room_0,reference,prior_100k,gaussian_direct_surface_rgb_prior_100k_15000,3000,ours_3000,43.39707946777344,0.987372100353241,0.053415004163980484,284142,35.36436
room_0,reference,prior_100k,gaussian_direct_surface_rgb_prior_100k_15000,5000,ours_5000,45.12824630737305,0.9900990128517151,0.037424925714731216,250996,58.9406
room_0,reference,prior_100k,gaussian_direct_surface_rgb_prior_100k_15000,7000,ours_7000,45.67972183227539,0.9911067485809326,0.03467899560928345,238188,82.516841
room_0,reference,prior_100k,gaussian_direct_surface_rgb_prior_100k_15000,10000,ours_10000,46.5336799621582,0.9921040534973145,0.028179017826914787,230520,117.881201
room_0,reference,prior_100k,gaussian_direct_surface_rgb_prior_100k_15000,15000,ours_15000,47.18379592895508,0.9930118918418884,0.02218322642147541,222044,176.821801
office_0,reference,prior_100k,gaussian_direct_surface_rgb_prior_100k_15000,0,ours_0,12.981393367052078,0.5894779171794653,0.5605606315657496,200000,0.0
office_0,reference,prior_100k,gaussian_direct_surface_rgb_prior_100k_15000,500,ours_500,24.78418731689453,0.9229984283447266,0.23178112506866455,200000,5.919204
office_0,reference,prior_100k,gaussian_direct_surface_rgb_prior_100k_15000,1000,ours_1000,29.795509338378906,0.9508787989616394,0.15632231533527374,249658,11.838409
office_0,reference,prior_100k,gaussian_direct_surface_rgb_prior_100k_15000,2000,ours_2000,32.04533004760742,0.958182156085968,0.11197566241025925,292420,23.676818
office_0,reference,prior_100k,gaussian_direct_surface_rgb_prior_100k_15000,3000,ours_3000,38.007389068603516,0.9767863154411316,0.07435479760169983,307555,35.515227
office_0,reference,prior_100k,gaussian_direct_surface_rgb_prior_100k_15000,5000,ours_5000,39.51331329345703,0.981245219707489,0.05766913294792175,270806,59.192044
office_0,reference,prior_100k,gaussian_direct_surface_rgb_prior_100k_15000,7000,ours_7000,42.81435775756836,0.9867647290229797,0.03996993973851204,260687,82.868862
office_0,reference,prior_100k,gaussian_direct_surface_rgb_prior_100k_15000,10000,ours_10000,43.867462158203125,0.9887219071388245,0.03116130270063877,254774,118.384088
office_0,reference,prior_100k,gaussian_direct_surface_rgb_prior_100k_15000,15000,ours_15000,45.2078971862793,0.9907299876213074,0.024703145027160645,250789,177.576133
room_0,reference,prior_25k,gaussian_direct_surface_rgb_prior_25k_15000,0,ours_0,11.225242838263512,0.5492338510230184,0.5971847148612142,125000,0.0
room_0,reference,prior_25k,gaussian_direct_surface_rgb_prior_25k_15000,500,ours_500,32.644287109375,0.9570416808128357,0.21166236698627472,125000,5.544706
room_0,reference,prior_25k,gaussian_direct_surface_rgb_prior_25k_15000,1000,ours_1000,37.20426940917969,0.972137987613678,0.14413787424564362,178506,11.089412
room_0,reference,prior_25k,gaussian_direct_surface_rgb_prior_25k_15000,2000,ours_2000,40.72281265258789,0.9826188087463379,0.07617780566215515,205496,22.178823
room_0,reference,prior_25k,gaussian_direct_surface_rgb_prior_25k_15000,3000,ours_3000,41.386775970458984,0.9842620491981506,0.0647425502538681,219725,33.268235
room_0,reference,prior_25k,gaussian_direct_surface_rgb_prior_25k_15000,5000,ours_5000,44.92287826538086,0.989682137966156,0.04023496434092522,222203,55.447058
room_0,reference,prior_25k,gaussian_direct_surface_rgb_prior_25k_15000,7000,ours_7000,45.25249099731445,0.9906105995178223,0.03555001690983772,220753,77.625882
room_0,reference,prior_25k,gaussian_direct_surface_rgb_prior_25k_15000,10000,ours_10000,45.64231491088867,0.9915313720703125,0.031432610005140305,218841,110.894117
room_0,reference,prior_25k,gaussian_direct_surface_rgb_prior_25k_15000,15000,ours_15000,46.10273742675781,0.9924156069755554,0.02492646686732769,214674,166.341175
office_0,reference,prior_25k,gaussian_direct_surface_rgb_prior_25k_15000,0,ours_0,13.015128821134567,0.5892062596976757,0.5611996334046125,125000,0.0
office_0,reference,prior_25k,gaussian_direct_surface_rgb_prior_25k_15000,500,ours_500,25.50408172607422,0.9228737950325012,0.24470402300357819,125000,5.439713
office_0,reference,prior_25k,gaussian_direct_surface_rgb_prior_25k_15000,1000,ours_1000,28.116918563842773,0.9407896995544434,0.1754276156425476,180021,10.879427
office_0,reference,prior_25k,gaussian_direct_surface_rgb_prior_25k_15000,2000,ours_2000,36.265262603759766,0.972411572933197,0.08333337306976318,220423,21.758853
office_0,reference,prior_25k,gaussian_direct_surface_rgb_prior_25k_15000,3000,ours_3000,37.58660125732422,0.9768543243408203,0.06859845668077469,234490,32.63828
office_0,reference,prior_25k,gaussian_direct_surface_rgb_prior_25k_15000,5000,ours_5000,41.299007415771484,0.9819526672363281,0.051146265119314194,233379,54.397134
office_0,reference,prior_25k,gaussian_direct_surface_rgb_prior_25k_15000,7000,ours_7000,41.5103874206543,0.9855649471282959,0.04314335808157921,231305,76.155987
office_0,reference,prior_25k,gaussian_direct_surface_rgb_prior_25k_15000,10000,ours_10000,43.66267776489258,0.988726794719696,0.033368829637765884,230103,108.794267
office_0,reference,prior_25k,gaussian_direct_surface_rgb_prior_25k_15000,15000,ours_15000,44.866886138916016,0.9896478652954102,0.027346430346369743,227121,163.191401
room_0,reference,prior_25k_full_none,gaussian_direct_surface_rgb_prior_25k_full_none_15000,0,ours_0,11.225158676505089,0.5492848884314299,0.5971608879044652,125000,0.0
room_0,reference,prior_25k_full_none,gaussian_direct_surface_rgb_prior_25k_full_none_15000,500,ours_500,32.86699676513672,0.9576559066772461,0.20407503843307495,125000,5.462736
room_0,reference,prior_25k_full_none,gaussian_direct_surface_rgb_prior_25k_full_none_15000,1000,ours_1000,37.4030647277832,0.9720824360847473,0.133811816573143,171772,10.925473
room_0,reference,prior_25k_full_none,gaussian_direct_surface_rgb_prior_25k_full_none_15000,2000,ours_2000,41.64993667602539,0.9831231236457825,0.07577260583639145,196278,21.850946
room_0,reference,prior_25k_full_none,gaussian_direct_surface_rgb_prior_25k_full_none_15000,3000,ours_3000,43.59489440917969,0.9872590899467468,0.05181102827191353,210306,32.776418
room_0,reference,prior_25k_full_none,gaussian_direct_surface_rgb_prior_25k_full_none_15000,5000,ours_5000,45.06584548950195,0.9900192618370056,0.03810115158557892,212010,54.627364
room_0,reference,prior_25k_full_none,gaussian_direct_surface_rgb_prior_25k_full_none_15000,7000,ours_7000,45.244842529296875,0.9908068776130676,0.03481629118323326,210817,76.478309
room_0,reference,prior_25k_full_none,gaussian_direct_surface_rgb_prior_25k_full_none_15000,10000,ours_10000,45.43845748901367,0.9914576411247253,0.029591001570224762,209856,109.254728
room_0,reference,prior_25k_full_none,gaussian_direct_surface_rgb_prior_25k_full_none_15000,15000,ours_15000,46.643802642822266,0.9926042556762695,0.023895448073744774,205938,163.882092
office_0,reference,prior_25k_full_none,gaussian_direct_surface_rgb_prior_25k_full_none_15000,0,ours_0,13.014146998524666,0.5894188676029444,0.5612568315118551,125000,0.0
office_0,reference,prior_25k_full_none,gaussian_direct_surface_rgb_prior_25k_full_none_15000,500,ours_500,25.234024047851562,0.9224367141723633,0.23875220119953156,125000,5.49242
office_0,reference,prior_25k_full_none,gaussian_direct_surface_rgb_prior_25k_full_none_15000,1000,ours_1000,27.644418716430664,0.9410011768341064,0.1762005239725113,180087,10.98484
office_0,reference,prior_25k_full_none,gaussian_direct_surface_rgb_prior_25k_full_none_15000,2000,ours_2000,33.857215881347656,0.9680089354515076,0.09780064970254898,230484,21.96968
office_0,reference,prior_25k_full_none,gaussian_direct_surface_rgb_prior_25k_full_none_15000,3000,ours_3000,35.05068588256836,0.9653472900390625,0.08983387798070908,244943,32.95452
office_0,reference,prior_25k_full_none,gaussian_direct_surface_rgb_prior_25k_full_none_15000,5000,ours_5000,37.5496940612793,0.9686571955680847,0.08486194163560867,242496,54.9242
office_0,reference,prior_25k_full_none,gaussian_direct_surface_rgb_prior_25k_full_none_15000,7000,ours_7000,39.394771575927734,0.9764204025268555,0.06500384211540222,240023,76.893879
office_0,reference,prior_25k_full_none,gaussian_direct_surface_rgb_prior_25k_full_none_15000,10000,ours_10000,41.32155990600586,0.9807183146476746,0.05024878308176994,238654,109.848399
office_0,reference,prior_25k_full_none,gaussian_direct_surface_rgb_prior_25k_full_none_15000,15000,ours_15000,43.39754104614258,0.9870045185089111,0.03236309811472893,235244,164.772599
room_0,phase5_2,prior_50k,gaussian_direct_surface_rgb_prior_50k_15000,0,ours_0,11.22165547311306,0.5492121186107397,0.5968661168590188,150000,0.0
room_0,phase5_2,prior_50k,gaussian_direct_surface_rgb_prior_50k_15000,500,ours_500,33.504146575927734,0.9555692672729492,0.22609305381774902,150000,5.609421
room_0,phase5_2,prior_50k,gaussian_direct_surface_rgb_prior_50k_15000,1000,ours_1000,36.47782897949219,0.9709246754646301,0.14274373650550842,195236,11.218841
room_0,phase5_2,prior_50k,gaussian_direct_surface_rgb_prior_50k_15000,2000,ours_2000,41.16593933105469,0.9831275939941406,0.07562195509672165,218469,22.437683
room_0,phase5_2,prior_50k,gaussian_direct_surface_rgb_prior_50k_15000,3000,ours_3000,42.94461441040039,0.9864416122436523,0.05644654110074043,231831,33.656524
room_0,phase5_2,prior_50k,gaussian_direct_surface_rgb_prior_50k_15000,5000,ours_5000,44.786163330078125,0.9897480010986328,0.03893290087580681,223562,56.094207
room_0,phase5_2,prior_50k,gaussian_direct_surface_rgb_prior_50k_15000,7000,ours_7000,44.881500244140625,0.99072265625,0.03548156097531319,219329,78.53189
room_0,phase5_2,prior_50k,gaussian_direct_surface_rgb_prior_50k_15000,10000,ours_10000,45.2662467956543,0.9914243817329407,0.03036831133067608,217105,112.188414
room_0,phase5_2,prior_50k,gaussian_direct_surface_rgb_prior_50k_15000,15000,ours_15000,46.609737396240234,0.9928246140480042,0.023759568110108376,211679,168.282621
office_0,phase5_2,prior_50k,gaussian_direct_surface_rgb_prior_50k_15000,0,ours_0,12.996309071779251,0.589175695553422,0.5607711039483547,150000,0.0
office_0,phase5_2,prior_50k,gaussian_direct_surface_rgb_prior_50k_15000,500,ours_500,26.945425033569336,0.9323634505271912,0.22486434876918793,150000,5.654549
office_0,phase5_2,prior_50k,gaussian_direct_surface_rgb_prior_50k_15000,1000,ours_1000,27.9628963470459,0.937235414981842,0.18424226343631744,208136,11.309099
office_0,phase5_2,prior_50k,gaussian_direct_surface_rgb_prior_50k_15000,2000,ours_2000,33.45511245727539,0.9599401950836182,0.10962244123220444,253858,22.618197
office_0,phase5_2,prior_50k,gaussian_direct_surface_rgb_prior_50k_15000,3000,ours_3000,35.30827331542969,0.9611545205116272,0.10664881020784378,268807,33.927296
office_0,phase5_2,prior_50k,gaussian_direct_surface_rgb_prior_50k_15000,5000,ours_5000,39.900394439697266,0.9770578742027283,0.06254372745752335,255242,56.545493
office_0,phase5_2,prior_50k,gaussian_direct_surface_rgb_prior_50k_15000,7000,ours_7000,40.3804817199707,0.9838301539421082,0.0451803021132946,250206,79.16369
office_0,phase5_2,prior_50k,gaussian_direct_surface_rgb_prior_50k_15000,10000,ours_10000,41.91402053833008,0.9864302277565002,0.03759614750742912,245579,113.090986
office_0,phase5_2,prior_50k,gaussian_direct_surface_rgb_prior_50k_15000,15000,ours_15000,44.14290237426758,0.9893690943717957,0.02772345393896103,243163,169.636479
room_0,phase5_2,prior_75k,gaussian_direct_surface_rgb_prior_75k_15000,0,ours_0,11.220096975564957,0.5491526960395277,0.5967564387246966,175000,0.0
room_0,phase5_2,prior_75k,gaussian_direct_surface_rgb_prior_75k_15000,500,ours_500,32.27131271362305,0.9592239260673523,0.19575612246990204,175000,5.761444
room_0,phase5_2,prior_75k,gaussian_direct_surface_rgb_prior_75k_15000,1000,ours_1000,36.62667465209961,0.9726781845092773,0.13708315789699554,217701,11.522888
room_0,phase5_2,prior_75k,gaussian_direct_surface_rgb_prior_75k_15000,2000,ours_2000,41.94303894042969,0.9842702746391296,0.07321054488420486,240896,23.045776
room_0,phase5_2,prior_75k,gaussian_direct_surface_rgb_prior_75k_15000,3000,ours_3000,42.887969970703125,0.9866910576820374,0.056121643632650375,253547,34.568664
room_0,phase5_2,prior_75k,gaussian_direct_surface_rgb_prior_75k_15000,5000,ours_5000,45.39967346191406,0.9902498722076416,0.03871350362896919,232798,57.61444
room_0,phase5_2,prior_75k,gaussian_direct_surface_rgb_prior_75k_15000,7000,ours_7000,44.74522018432617,0.9904665946960449,0.03631589189171791,224229,80.660216
room_0,phase5_2,prior_75k,gaussian_direct_surface_rgb_prior_75k_15000,10000,ours_10000,43.95622634887695,0.9907756447792053,0.03491673991084099,218349,115.22888
room_0,phase5_2,prior_75k,gaussian_direct_surface_rgb_prior_75k_15000,15000,ours_15000,46.50260925292969,0.9926233887672424,0.02428739331662655,211097,172.84332
office_0,phase5_2,prior_75k,gaussian_direct_surface_rgb_prior_75k_15000,0,ours_0,12.98646254837513,0.5893747471272945,0.5607083244249225,175000,0.0
office_0,phase5_2,prior_75k,gaussian_direct_surface_rgb_prior_75k_15000,500,ours_500,24.64802360534668,0.9191029667854309,0.2412034124135971,175000,5.803181
office_0,phase5_2,prior_75k,gaussian_direct_surface_rgb_prior_75k_15000,1000,ours_1000,28.75439453125,0.9414485096931458,0.17474450170993805,225841,11.606363
office_0,phase5_2,prior_75k,gaussian_direct_surface_rgb_prior_75k_15000,2000,ours_2000,32.962684631347656,0.9640365242958069,0.1016540452837944,272657,23.212726
office_0,phase5_2,prior_75k,gaussian_direct_surface_rgb_prior_75k_15000,3000,ours_3000,37.37058639526367,0.9758656620979309,0.07165206223726273,289381,34.819089
office_0,phase5_2,prior_75k,gaussian_direct_surface_rgb_prior_75k_15000,5000,ours_5000,39.107303619384766,0.9761385917663574,0.05857250094413757,267439,58.031814
office_0,phase5_2,prior_75k,gaussian_direct_surface_rgb_prior_75k_15000,7000,ours_7000,40.64813995361328,0.9794972538948059,0.050289351493120193,260284,81.24454
office_0,phase5_2,prior_75k,gaussian_direct_surface_rgb_prior_75k_15000,10000,ours_10000,42.31802749633789,0.9842774868011475,0.03938019648194313,256560,116.063629
office_0,phase5_2,prior_75k,gaussian_direct_surface_rgb_prior_75k_15000,15000,ours_15000,43.763973236083984,0.9848802089691162,0.035232219845056534,253788,174.095443
room_0,phase5_2,prior_100k_geo,gaussian_direct_surface_rgb_prior_100k_geo_15000,0,ours_0,11.215932339429855,0.5490993894636631,0.5963418912142515,200000,0.0
room_0,phase5_2,prior_100k_geo,gaussian_direct_surface_rgb_prior_100k_geo_15000,500,ours_500,33.12788391113281,0.9539521336555481,0.23401319980621338,200000,5.675401
room_0,phase5_2,prior_100k_geo,gaussian_direct_surface_rgb_prior_100k_geo_15000,1000,ours_1000,36.95998764038086,0.9726095795631409,0.12985189259052277,230118,11.350802
room_0,phase5_2,prior_100k_geo,gaussian_direct_surface_rgb_prior_100k_geo_15000,2000,ours_2000,41.99856185913086,0.9837405681610107,0.07165484875440598,250123,22.701604
room_0,phase5_2,prior_100k_geo,gaussian_direct_surface_rgb_prior_100k_geo_15000,3000,ours_3000,43.510677337646484,0.9873037934303284,0.050845663994550705,261778,34.052406
room_0,phase5_2,prior_100k_geo,gaussian_direct_surface_rgb_prior_100k_geo_15000,5000,ours_5000,44.31413269042969,0.9895679354667664,0.03913683816790581,221121,56.75401
room_0,phase5_2,prior_100k_geo,gaussian_direct_surface_rgb_prior_100k_geo_15000,7000,ours_7000,44.70673751831055,0.9905532002449036,0.03617200255393982,216451,79.455614
room_0,phase5_2,prior_100k_geo,gaussian_direct_surface_rgb_prior_100k_geo_15000,10000,ours_10000,45.52436447143555,0.9917675852775574,0.029091261327266693,212015,113.50802
room_0,phase5_2,prior_100k_geo,gaussian_direct_surface_rgb_prior_100k_geo_15000,15000,ours_15000,47.07123947143555,0.9929173588752747,0.02299291454255581,206031,170.26203
office_0,phase5_2,prior_100k_geo,gaussian_direct_surface_rgb_prior_100k_geo_15000,0,ours_0,12.936663180589676,0.5901058157905936,0.5598147474229336,200000,0.0
office_0,phase5_2,prior_100k_geo,gaussian_direct_surface_rgb_prior_100k_geo_15000,500,ours_500,25.31432342529297,0.9249913692474365,0.22841928899288177,200000,5.813608
office_0,phase5_2,prior_100k_geo,gaussian_direct_surface_rgb_prior_100k_geo_15000,1000,ours_1000,28.09889030456543,0.9388146996498108,0.18025141954421997,231575,11.627215
office_0,phase5_2,prior_100k_geo,gaussian_direct_surface_rgb_prior_100k_geo_15000,2000,ours_2000,31.827049255371094,0.9639399647712708,0.10397111624479294,275872,23.254431
office_0,phase5_2,prior_100k_geo,gaussian_direct_surface_rgb_prior_100k_geo_15000,3000,ours_3000,33.77544403076172,0.9658567309379578,0.09363222867250443,288528,34.881646
office_0,phase5_2,prior_100k_geo,gaussian_direct_surface_rgb_prior_100k_geo_15000,5000,ours_5000,39.85078048706055,0.9790325164794922,0.056021202355623245,262782,58.136077
office_0,phase5_2,prior_100k_geo,gaussian_direct_surface_rgb_prior_100k_geo_15000,7000,ours_7000,40.45949172973633,0.9804438948631287,0.05311959981918335,259387,81.390507
office_0,phase5_2,prior_100k_geo,gaussian_direct_surface_rgb_prior_100k_geo_15000,10000,ours_10000,41.28023147583008,0.984329879283905,0.04026636853814125,254051,116.272153
office_0,phase5_2,prior_100k_geo,gaussian_direct_surface_rgb_prior_100k_geo_15000,15000,ours_15000,43.69625473022461,0.9884448051452637,0.0300308670848608,251141,174.40823
room_0,phase5_2,prior_50k_geo,gaussian_direct_surface_rgb_prior_50k_geo_15000,0,ours_0,11.218192145228386,0.5491446629166603,0.5965758077800274,150000,0.0
room_0,phase5_2,prior_50k_geo,gaussian_direct_surface_rgb_prior_50k_geo_15000,500,ours_500,33.16347885131836,0.9608401656150818,0.19104795157909393,150000,5.588666
room_0,phase5_2,prior_50k_geo,gaussian_direct_surface_rgb_prior_50k_geo_15000,1000,ours_1000,37.12358474731445,0.9722194671630859,0.13241155445575714,197719,11.177333
room_0,phase5_2,prior_50k_geo,gaussian_direct_surface_rgb_prior_50k_geo_15000,2000,ours_2000,41.9513053894043,0.9834334254264832,0.07434949278831482,220569,22.354665
room_0,phase5_2,prior_50k_geo,gaussian_direct_surface_rgb_prior_50k_geo_15000,3000,ours_3000,42.955322265625,0.9867241978645325,0.056718479841947556,233001,33.531998
room_0,phase5_2,prior_50k_geo,gaussian_direct_surface_rgb_prior_50k_geo_15000,5000,ours_5000,44.91862106323242,0.9899194836616516,0.04030725732445717,226986,55.886663
room_0,phase5_2,prior_50k_geo,gaussian_direct_surface_rgb_prior_50k_geo_15000,7000,ours_7000,44.32297134399414,0.9902803897857666,0.03532010689377785,223693,78.241328
room_0,phase5_2,prior_50k_geo,gaussian_direct_surface_rgb_prior_50k_geo_15000,10000,ours_10000,45.55522155761719,0.9914271235466003,0.031220940873026848,220865,111.773326
room_0,phase5_2,prior_50k_geo,gaussian_direct_surface_rgb_prior_50k_geo_15000,15000,ours_15000,46.399566650390625,0.9925405383110046,0.024337859824299812,216073,167.65999
office_0,phase5_2,prior_50k_geo,gaussian_direct_surface_rgb_prior_50k_geo_15000,0,ours_0,12.954081133008003,0.5896711405366659,0.5602825498208404,150000,0.0
office_0,phase5_2,prior_50k_geo,gaussian_direct_surface_rgb_prior_50k_geo_15000,500,ours_500,26.559717178344727,0.9270069599151611,0.24146391451358795,150000,5.591454
office_0,phase5_2,prior_50k_geo,gaussian_direct_surface_rgb_prior_50k_geo_15000,1000,ours_1000,28.10901641845703,0.9399829506874084,0.17664337158203125,195677,11.182908
office_0,phase5_2,prior_50k_geo,gaussian_direct_surface_rgb_prior_50k_geo_15000,2000,ours_2000,33.089725494384766,0.9637022018432617,0.10859908908605576,235063,22.365816
office_0,phase5_2,prior_50k_geo,gaussian_direct_surface_rgb_prior_50k_geo_15000,3000,ours_3000,37.727848052978516,0.9757716059684753,0.06553979963064194,248713,33.548724
office_0,phase5_2,prior_50k_geo,gaussian_direct_surface_rgb_prior_50k_geo_15000,5000,ours_5000,41.26218032836914,0.9806022644042969,0.05536626651883125,245806,55.914539
office_0,phase5_2,prior_50k_geo,gaussian_direct_surface_rgb_prior_50k_geo_15000,7000,ours_7000,40.9608039855957,0.9814190864562988,0.05043516680598259,244280,78.280355
office_0,phase5_2,prior_50k_geo,gaussian_direct_surface_rgb_prior_50k_geo_15000,10000,ours_10000,42.902435302734375,0.985414981842041,0.04014834389090538,243325,111.829079
office_0,phase5_2,prior_50k_geo,gaussian_direct_surface_rgb_prior_50k_geo_15000,15000,ours_15000,44.15957260131836,0.9894256591796875,0.028510192409157753,241950,167.743618
