scene_id,group,label,experiment_name,iteration,method,psnr,ssim,lpips,gaussian_count,estimated_elapsed_sec
office_0,extension,prior_100k_30000,03-24-prior100k-30k-2026,1000,ours_1000,28.34696388244629,0.9333105683326721,0.20207595825195312,240877,10.420164
office_0,extension,prior_100k_30000,03-24-prior100k-30k-2026,2000,ours_2000,30.75620460510254,0.9597344994544983,0.10698626190423965,280824,20.840328
office_0,extension,prior_100k_30000,03-24-prior100k-30k-2026,3000,ours_3000,34.318511962890625,0.9653962254524231,0.09120702743530273,291594,31.260493
office_0,extension,prior_100k_30000,03-24-prior100k-30k-2026,5000,ours_5000,38.9444694519043,0.9734373092651367,0.06906227767467499,265566,52.100821
office_0,extension,prior_100k_30000,03-24-prior100k-30k-2026,7000,ours_7000,40.88338851928711,0.9784451127052307,0.05688925087451935,258556,72.941149
office_0,extension,prior_100k_30000,03-24-prior100k-30k-2026,10000,ours_10000,41.8798713684082,0.9838686585426331,0.04122501239180565,254587,104.201642
office_0,extension,prior_100k_30000,03-24-prior100k-30k-2026,15000,ours_15000,43.64547348022461,0.98734450340271,0.032517313957214355,248926,156.302463
office_0,extension,prior_100k_30000,03-24-prior100k-30k-2026,20000,ours_20000,45.25356674194336,0.9904797673225403,0.024394920095801353,248926,208.403284
office_0,extension,prior_100k_30000,03-24-prior100k-30k-2026,25000,ours_25000,45.60514831542969,0.9908010959625244,0.02299891971051693,248926,260.504105
office_0,extension,prior_100k_30000,03-24-prior100k-30k-2026,30000,ours_30000,46.03466796875,0.9910445213317871,0.02187403477728367,248926,312.604926
room_0,extension,prior_25k_30000,03-24-prior25k-30k-2026,0,ours_0,11.415851846337318,0.5469894022680819,0.5886287856847048,125000,0.0
room_0,extension,prior_25k_30000,03-24-prior25k-30k-2026,500,ours_500,33.426795959472656,0.958893358707428,0.20328612625598907,125000,4.915062
room_0,extension,prior_25k_30000,03-24-prior25k-30k-2026,1000,ours_1000,37.313846588134766,0.9726243019104004,0.1388695389032364,174428,9.830124
room_0,extension,prior_25k_30000,03-24-prior25k-30k-2026,2000,ours_2000,42.042606353759766,0.9838771820068359,0.07080594450235367,198689,19.660249
room_0,extension,prior_25k_30000,03-24-prior25k-30k-2026,3000,ours_3000,43.576019287109375,0.9875357151031494,0.050477951765060425,212152,29.490373
room_0,extension,prior_25k_30000,03-24-prior25k-30k-2026,5000,ours_5000,44.64154052734375,0.9898166656494141,0.03851396217942238,216721,49.150622
room_0,extension,prior_25k_30000,03-24-prior25k-30k-2026,7000,ours_7000,44.851009368896484,0.9906651377677917,0.03392675146460533,217070,68.810871
room_0,extension,prior_25k_30000,03-24-prior25k-30k-2026,10000,ours_10000,45.5056037902832,0.9919288754463196,0.02777913026511669,216086,98.301244
room_0,extension,prior_25k_30000,03-24-prior25k-30k-2026,15000,ours_15000,47.22171401977539,0.9929452538490295,0.02309294603765011,212279,147.451866
room_0,extension,prior_25k_30000,03-24-prior25k-30k-2026,20000,ours_20000,47.66987991333008,0.9935234189033508,0.020149020478129387,212279,196.602488
room_0,extension,prior_25k_30000,03-24-prior25k-30k-2026,25000,ours_25000,47.6694221496582,0.9936787486076355,0.018874233588576317,212279,245.75311
room_0,extension,prior_25k_30000,03-24-prior25k-30k-2026,30000,ours_30000,48.17558288574219,0.9940469264984131,0.01793050765991211,212279,294.903732
office_0,extension,prior_25k_30000,03-24-prior25k-30k-2026,0,ours_0,13.200549349188805,0.5836369986645877,0.5552998213097453,125000,0.0
office_0,extension,prior_25k_30000,03-24-prior25k-30k-2026,500,ours_500,25.76142692565918,0.9284103512763977,0.22192537784576416,125000,4.830743
office_0,extension,prior_25k_30000,03-24-prior25k-30k-2026,1000,ours_1000,25.781293869018555,0.9305315017700195,0.19743122160434723,181304,9.661486
office_0,extension,prior_25k_30000,03-24-prior25k-30k-2026,2000,ours_2000,31.669626235961914,0.9617462158203125,0.11083070188760757,228365,19.322973
office_0,extension,prior_25k_30000,03-24-prior25k-30k-2026,3000,ours_3000,34.853477478027344,0.9699631333351135,0.08679310232400894,245912,28.984459
office_0,extension,prior_25k_30000,03-24-prior25k-30k-2026,5000,ours_5000,40.629486083984375,0.9810720086097717,0.05497962236404419,244528,48.307432
office_0,extension,prior_25k_30000,03-24-prior25k-30k-2026,7000,ours_7000,39.7066764831543,0.9812472462654114,0.052409593015909195,242710,67.630404
office_0,extension,prior_25k_30000,03-24-prior25k-30k-2026,10000,ours_10000,41.935821533203125,0.9854788184165955,0.03843366727232933,240271,96.614863
office_0,extension,prior_25k_30000,03-24-prior25k-30k-2026,15000,ours_15000,44.32695388793945,0.989115297794342,0.02845870517194271,237415,144.922295
office_0,extension,prior_25k_30000,03-24-prior25k-30k-2026,20000,ours_20000,45.70217514038086,0.9910309910774231,0.022847527638077736,237415,193.229726
office_0,extension,prior_25k_30000,03-24-prior25k-30k-2026,25000,ours_25000,45.6934700012207,0.9909350275993347,0.022093499079346657,237415,241.537158
office_0,extension,prior_25k_30000,03-24-prior25k-30k-2026,30000,ours_30000,45.65896987915039,0.9902743697166443,0.021973954513669014,237415,289.844589
room_0,extension,prior_25k_full_none_30000,03-24-prior25k-fullnone-30k-2026,0,ours_0,11.425523266196251,0.5471961204893887,0.5884479889646173,125000,0.0
room_0,extension,prior_25k_full_none_30000,03-24-prior25k-fullnone-30k-2026,500,ours_500,33.3341064453125,0.9608335494995117,0.19255387783050537,125000,4.937898
room_0,extension,prior_25k_full_none_30000,03-24-prior25k-fullnone-30k-2026,1000,ours_1000,36.53969955444336,0.9703757762908936,0.13898570835590363,176467,9.875797
room_0,extension,prior_25k_full_none_30000,03-24-prior25k-fullnone-30k-2026,2000,ours_2000,41.58810806274414,0.9833412170410156,0.07354503870010376,200932,19.751593
room_0,extension,prior_25k_full_none_30000,03-24-prior25k-fullnone-30k-2026,3000,ours_3000,43.616641998291016,0.9874245524406433,0.052001953125,214321,29.62739
room_0,extension,prior_25k_full_none_30000,03-24-prior25k-fullnone-30k-2026,5000,ours_5000,44.40571975708008,0.9894534945487976,0.04073792323470116,220180,49.378983
